id;date;vent_direction;vent_vitesse;humidite;pluie_12;pluie_24;temperature;point_rosee;hpa
7015;20200830120000;340;4.8;91;6.4;8.6;16.6;15.1;1007
7015;20200831120000;320;4.2;65;0;2.4;17;10.4;1015.2
7015;20200901120000;20;3.9;43;0;0;18.6;5.8;1014.2
7015;20200902120000;190;2.1;46;0;0;19.7;7.7;1014
7015;20200903120000;230;6.3;66;0.2;0.2;21.3;14.7;1013.1
7015;20200904120000;230;3.3;61;1.2;1.2;20.8;13;1016.3
7015;20200905120000;310;5.4;57;0.6;0.6;18.2;9.5;1015.7
7015;20200906120000;290;3.4;43;0;0;19.6;6.7;1014.8
7015;20200907120000;250;4.1;49;0.2;0.2;20.9;9.8;1018.9
7015;20200908120000;200;4.3;78;-0.1;-0.1;19.5;15.6;1020.8
7015;20200909120000;260;4.8;56;0;0;25.2;15.8;1016.6
7015;20200910120000;80;1.4;46;0.2;0.2;21.6;9.5;1016.6
7015;20200911120000;310;2.1;47;0;0;21.8;10;1011.7
7015;20200912120000;280;4.1;54;0;0;20.1;10.5;1015.9
7015;20200913120000;240;3.4;51;0.2;0.2;22.5;11.9;1020.4
7015;20200914120000;110;2.8;40;0;0;28.9;13.9;1016.8
7015;20200915120000;180;3.4;31;0;0;32.7;13.4;1012.5
7015;20200916120000;350;4.6;54;0;0;27.5;17.4;1015.4
7015;20200917120000;50;7.2;39;0;0;19;4.7;1021
7015;20200918120000;60;5.2;47;0;0;21;9.3;1015
7015;20200919120000;130;2.7;43;0;0;27.9;14.2;1009.8
7015;20200920120000;50;5.3;33;0;0;24.2;6.9;1010.7
7015;20200921120000;350;3.1;38;0;0;22.9;7.8;1010.7
7015;20200922120000;180;1.7;46;0.2;0.2;21.8;9.7;1005.4
7015;20200923120000;200;8.5;69;0.4;0.4;19.6;13.8;998.7
7015;20200924120000;220;8;84;0.2;1.6;13.2;10.6;996.1
7015;20200925120000;270;8.6;89;-0.1;0.2;11.5;9.7;992.9
7015;20200926120000;280;9.3;79;0;0;10.8;7.3;999.2
7015;20200927120000;360;9.2;75;0;0;18;13.5;997.6
7015;20200928120000;290;7.9;96;0;0;13.9;13.3;1005.1
7015;20200929120000;190;3.9;93;0;0;16.6;15.5;1011.2
7015;20200930120000;190;5.2;75;0;0.2;18.3;13.8;1006.5
7015;20201001120000;220;5.8;90;11.9;11.9;13.9;12.3;993
7015;20201002120000;80;5.2;92;1.6;2;13.7;12.4;982.8
7015;20201003120000;190;6.6;74;1.6;8.4;14.2;9.6;984.5
7015;20201004120000;180;10.7;69;1.6;1.6;13.6;8;985
7015;20201005120000;200;6.3;82;3.6;7.4;14;11;993
7015;20201006120000;230;8.9;79;7.5;10.5;14.8;11.2;994.5
7015;20201007120000;260;8.3;57;0.2;8.5;15.5;7;1009.3
7015;20201008120000;210;10.2;76;-0.1;-0.1;17.7;13.4;1007.5
7015;20201009120000;300;4;79;0;1.6;14.6;11;1013
7015;20201010120000;250;7.7;58;0.2;2.2;12.8;4.7;1017.3
7015;20201011120000;310;5.4;78;2.2;7.4;13.7;9.9;1016.4
7015;20201012120000;230;2.9;60;0.2;2.2;13.5;5.9;1015.4
7015;20201013120000;130;6.3;94;3.8;3.8;9.8;8.9;1003.2
7015;20201014120000;30;6.4;75;0.2;5.4;11.7;7.4;1013
7015;20201015120000;30;8.9;50;0;0;11.6;1.5;1015.3
7015;20201016120000;20;4.9;62;0;0;10.8;3.8;1017.2
7015;20201017120000;180;1.1;63;-0.1;-0.1;11.7;4.9;1015.5
7015;20201018120000;320;4.9;76;0;0.2;12.3;8.2;1017.7
7015;20201019120000;170;4.9;63;0;-0.1;13.9;7;1014.1
7015;20201020120000;180;5.1;81;0.4;0.4;14.5;11.3;1001.8
7015;20201021120000;190;13.2;66;10.1;10.5;20.1;13.5;992.2
7015;20201022120000;220;4.7;82;0;0;16.2;13.1;1005.8
7015;20201023120000;210;5.3;84;0.2;0.2;16.4;13.7;1004.6
7015;20201024120000;190;8.4;90;0.4;0.4;15.1;13.5;1004.4
7015;20201025120000;190;6.4;82;6.1;6.1;12.5;9.5;995.4
7015;20201026120000;210;9.2;71;0.4;0.6;12.1;7;995.4
7015;20201027120000;180;8.7;83;0.8;1;10.8;8;998.2
7015;20201028120000;200;9.8;71;0.6;2.2;13.4;8.2;1002.1
7015;20201029120000;210;5.7;88;0.4;12.5;12.5;10.6;1012.1
7015;20201030120000;210;7.3;77;0;2.8;15.8;11.8;1015.1
7015;20201031120000;170;6.9;69;0;-0.1;16.3;10.6;1009.9
7015;20201101120000;190;8.7;94;1.2;2.2;16.6;15.6;1002.5
7015;20201102120000;230;10.9;90;3;4;15.9;14.3;1002.5
7015;20201103120000;250;11.3;60;0;0.4;11.6;4.1;1015.3
7015;20201104120000;350;3.1;70;0.2;1.2;10.3;5.1;1027.6
7015;20201105120000;100;1.4;74;0.2;0.2;10.5;6.1;1033.5
7015;20201106120000;80;3.8;61;0;0;10.6;3.4;1024.2
7015;20201107120000;140;2.7;72;0;0;14.4;9.4;1015.9
7015;20201108120000;180;6.3;80;0.2;0.2;15.2;11.8;1014.8
7015;20201109120000;150;2.8;74;0;0;17.1;12.4;1015.9
7015;20201110120000;190;1.7;97;2.4;2.4;11.4;10.9;1019.7
7015;20201111120000;170;5.5;91;0.2;1.2;12.8;11.4;1016.6
7015;20201112120000;210;6.5;76;2.4;2.4;13;8.9;1012.4
7015;20201113120000;190;6.3;89;0.2;0.2;13.3;11.5;1008.4
7015;20201114120000;180;7.8;84;0;0.8;13.6;10.9;1008.1
7015;20201115120000;170;10.9;84;2;2.2;13.7;11;993.8
7015;20201116120000;250;5.8;84;1.4;8.9;11.5;8.9;1010.7
7015;20201117120000;200;6.9;80;0;0.2;12.9;9.5;1019.2
7015;20201118120000;170;6.4;65;0;0;14.3;7.8;1014.2
7015;20201119120000;280;7.6;68;0.2;0.4;10.8;5.1;1018.9
7015;20201120120000;230;2.8;57;0.2;2.2;8.7;0.6;1030.6
7015;20201121120000;200;6.6;76;0;0;10.3;6.3;1024
7015;20201122120000;200;3;88;-0.1;-0.1;11;9.1;1021.2
7015;20201123120000;240;1.1;78;0.2;2;10;6.3;1023.6
7015;20201124120000;160;5.6;86;0;-0.1;10;7.8;1015.5
7015;20201125120000;180;5.7;88;0;0;7.9;6;1010
7015;20201126120000;130;0.6;79;0;0;9.7;6.2;1014.7
7015;20201127120000;90;1.9;98;0.2;0.2;6.8;6.5;1012.7
7015;20201128120000;60;2.2;79;0.2;0.2;10.1;6.6;1012.6
7015;20201129120000;60;3.3;97;0;0;3.4;3;1019.8
7015;20201130120000;190;3.9;97;0;0;3.5;3.1;1019.7
7015;20201201120000;340;7.4;74;1.2;7.8;10.1;5.7;1014.2
7015;20201202120000;170;0.9;95;0;0.6;7;6.3;1011.4
7015;20201203120000;170;5.6;92;1;2.4;6.1;4.9;989.8
7015;20201204120000;170;7.8;75;1.2;7;5.6;1.5;976.4
7015;20201205120000;170;4.8;76;-0.1;-0.1;5;1.1;989.5
7015;20201206120000;90;1.1;81;0;-0.1;4.3;1.3;995
7015;20201207120000;180;3.7;98;0.2;0.2;0.1;-0.2;993.4
7015;20201208120000;270;1.7;98;0.2;0.2;2.5;2.2;997.9
7015;20201209120000;170;5;99;-0.1;-0.1;2.8;2.7;1003.2
7015;20201210120000;140;4.8;83;0;0;5.1;2.4;998.6
7015;20201211120000;150;5.1;96;6.2;6.2;6.3;5.7;982.3
7015;20201212120000;250;4.1;98;0.2;1.3;8.7;8.4;993
7015;20201213120000;160;5.1;91;0;-0.1;5.9;4.5;1003.6
7015;20201214120000;180;6.3;84;1.4;2.4;11.3;8.7;1000.1
7015;20201215120000;220;4.8;85;0.2;3.6;11.4;9;1003.9
7015;20201216120000;160;5.5;97;0.2;0.4;8.1;7.7;1007.5
7015;20201217120000;220;6.3;81;3.2;3.4;10.6;7.5;1013.4
7015;20201218120000;150;7;78;0;0;10.5;6.8;1011.6
7015;20201219120000;180;7;91;1.2;1.2;10.1;8.7;1004.9
7015;20201220120000;190;6.1;83;0;0;9.8;7;1010.8
7015;20201221120000;170;9.1;92;2.8;2.8;8.7;7.5;1005.1
7015;20201222120000;240;5.2;92;1.4;4.2;13;11.7;1009.3
7015;20201223120000;180;5.8;95;7.1;10.5;12.5;11.7;1002
7015;20201224120000;320;4.7;87;1.6;9.1;6.1;4.1;1010.4
7015;20201225120000;310;4.7;82;0.4;4.8;6.2;3.4;1021.7
7015;20201226120000;200;6.5;88;0;1.6;5;3.2;1016.4
7015;20201227120000;230;11.3;89;14.8;14.8;4.5;2.8;973.2
7015;20201228120000;160;4.5;91;-0.1;1.2;5.1;3.8;969.5
7015;20201229120000;160;2.2;91;0;0;4.5;3.2;984.5
7015;20201230120000;240;3.6;85;0.2;0.2;5.4;3.1;998
7015;20201231120000;290;3.4;96;1.4;4.4;2.9;2.3;996.9
7015;20210101120000;280;3.8;86;0.2;0.4;3.6;1.5;1004.8
7015;20210102120000;160;1.6;95;0.2;0.2;2.9;2.2;1008.3
7015;20210103120000;20;4;97;0.4;0.6;3.6;3.2;1009.7
7015;20210104120000;40;5.4;89;1;1;2.3;0.7;1009.9
7015;20210105120000;30;5.5;86;0;-0.1;2.7;0.6;1010.8
7015;20210106120000;10;3.4;87;-0.1;-0.1;3.5;1.5;1011.2
7015;20210107120000;280;3.5;93;0.8;0.8;3.3;2.3;1009.9
7015;20210108120000;260;3.6;85;0.2;1.4;3.4;1.1;1011.5
7015;20210109120000;280;1.7;98;0.2;0.2;0.7;0.4;1019.7
7015;20210110120000;270;2.2;98;0.2;0.2;3;2.7;1019.6
7015;20210111120000;200;5.5;90;-0.1;-0.1;4.9;3.4;1014.3
7015;20210112120000;340;7.1;90;15.1;15.1;7.6;6.1;1005.9
7015;20210113120000;210;2.8;95;0.4;0.4;4.3;3.6;1012.3
7015;20210114120000;100;5.9;97;16.2;20.6;1.6;1.2;1010.2
7015;20210115120000;340;3.5;75;0;7.2;1.3;-2.6;1024.7
7015;20210116120000;160;5.9;92;-0.1;-0.1;-0.8;-1.9;1017.1
7015;20210117120000;290;4.8;91;4;4;5.8;4.4;1016.7
7015;20210118120000;220;5.7;90;0.2;0.2;5.5;4;1018.7
7015;20210119120000;230;7.7;94;2.2;3.6;9.4;8.5;1004.3
7015;20210120120000;170;9.8;68;-0.1;-0.1;8.5;2.9;990.9
7015;20210121120000;190;9.7;77;3.7;4.7;7.6;3.8;987.4
7015;20210122120000;220;3.5;82;0;8.4;6.3;3.5;989.6
7015;20210123120000;160;2.6;92;0;0;3.7;2.5;988.3
7015;20210124120000;150;4;87;0;1.8;1.2;-0.7;994.5
7015;20210125120000;310;4.2;81;-0.1;1;3.1;0.2;1003
7015;20210126120000;230;5.8;84;0;0;4.2;1.7;1014.4
7015;20210127120000;180;2.6;97;2.4;3.2;5.5;5.1;1007.4
7015;20210128120000;260;11.2;91;13.9;13.9;11.5;10.1;997
7015;20210129120000;240;9.6;80;8.1;10.9;9.9;6.6;992.7
7015;20210130120000;60;8.1;95;7.9;10.9;4.3;3.6;990.5
7015;20210131120000;80;5;88;0;2;2;0.2;994
7015;20210201120000;320;4.7;98;0.4;2.2;4.7;4.4;989.9
7015;20210202120000;240;7.3;92;2;2;11.6;10.3;993
7015;20210203120000;210;8.8;82;14.1;14.5;12;9;988.3
7015;20210204120000;150;4;97;0;5.5;6.1;5.7;1007.3
7015;20210205120000;190;4.3;88;0;-0.1;10;8.1;1006
7015;20210206120000;50;4.2;88;-0.1;-0.1;8.6;6.7;1000.3
7015;20210207120000;20;5.3;89;-0.1;4.4;-1.6;-3.2;992.3
7015;20210208120000;30;5.9;84;-0.1;-0.1;-4.1;-6.4;994.2
7015;20210209120000;60;6.1;71;-0.1;-0.1;-4.8;-9.3;1001.6
7015;20210210120000;30;7.7;71;0;0;-3.2;-7.7;1008.6
7015;20210211120000;80;5.5;68;0;0;-1.4;-6.5;1022.7
7015;20210212120000;70;8.4;59;0;0;-2.2;-9.1;1024.5
7015;20210213120000;100;7.4;45;0;0;-1.2;-11.6;1029.7
7015;20210214120000;150;6.7;40;0;0;1.8;-10.4;1027
7015;20210215120000;190;8.1;90;3.2;3.2;4.7;3.2;1017.3
7015;20210216120000;180;6.7;69;0;0;10.4;5;1007.4
7015;20210217120000;200;7.5;75;0;2.4;11.7;7.4;1010.6
7015;20210218120000;170;8.9;74;0.6;0.6;9.9;5.5;999.4
7015;20210219120000;170;6.9;86;0;1.8;8.6;6.4;1009.2
7015;20210220120000;160;8.5;60;0;0;14.5;6.8;1003.9
7015;20210221120000;170;6.1;55;0;0;14.7;5.7;1006.5
7015;20210222120000;170;4.5;56;0;0;14.4;5.7;1012
7015;20210223120000;190;10.1;67;0;-0.1;15.8;9.7;1022.6
7015;20210224120000;180;8.3;60;0;0;17.1;9.3;1022.3
7015;20210225120000;260;3.2;56;0;0;16;7.2;1020.8
7015;20210226120000;340;5.1;65;1.2;1.2;10.2;3.9;1030.6
7015;20210227120000;60;3.6;92;0.2;0.2;5.7;4.5;1035.3
7015;20210228120000;60;7.3;64;0;0;9.3;2.8;1029.9
7015;20210301120000;50;3.8;68;0.2;0.2;8.9;3.3;1025.6
7015;20210302120000;140;2.2;58;0;0;12.2;4.2;1023.6
7015;20210303120000;200;1.7;57;0;0;14.9;6.5;1022.5
7015;20210304120000;340;4.4;93;2;2;5.9;4.9;1016.4
7015;20210305120000;40;6.7;43;0;-0.1;5.6;-6;1024
7015;20210306120000;40;5.5;49;0;0;6.2;-3.7;1027.5
7015;20210307120000;30;4.4;58;0;0;5.8;-1.8;1020.3
7015;20210308120000;50;2;46;0;0;7.7;-3.2;1018.4
7015;20210309120000;290;4.4;75;-0.1;-0.1;8.6;4.4;1014.3
7015;20210310120000;190;12;50;0;0;10.1;0.1;1008.9
7015;20210311120000;240;18.2;59;2.8;3.8;12.9;5.1;994.7
7015;20210312120000;210;10.3;73;-0.1;-0.1;8.9;4.3;1000.7
7015;20210313120000;250;16.6;56;5.6;6;10.3;1.9;992.1
7015;20210314120000;290;8.8;62;1.4;2;9.1;2.2;1009
7015;20210315120000;320;8.8;59;1.4;3;9.5;1.9;1012.8
7015;20210316120000;170;3.6;94;2;2;6.7;5.8;1019.3
7015;20210317120000;350;7.7;74;0.4;2.2;7.5;3.2;1023.1
7015;20210318120000;340;5;80;0.2;2.8;7.3;4.1;1019.8
7015;20210319120000;40;8.5;53;0;0.4;8;-1;1020.5
7015;20210320120000;70;2.8;50;0;0;8.3;-1.5;1024.7
7015;20210321120000;360;6.7;64;0;0;8.7;2.3;1021
7015;20210322120000;320;2.4;63;0;0;8.6;1.9;1021.6
7015;20210323120000;220;4.4;55;0;0;11.7;2.9;1020.9
7015;20210324120000;220;6;48;0;0;14.3;3.4;1016.6
7015;20210325120000;240;6.1;70;4;4;11.8;6.5;1015.6
7015;20210326120000;180;8.3;62;0;0;12.1;5;1009.4
7015;20210327120000;250;9.5;46;1.6;3.8;10.8;-0.4;1018.7
7015;20210328120000;230;10.3;52;0;0;13.1;3.5;1022.4
7015;20210329120000;230;5.1;37;0;0;18;3.1;1024.8
7015;20210330120000;140;3.3;39;0;0;21.1;6.6;1023.6
7015;20210331120000;150;2.8;37;0;0;23.4;7.9;1015.6
7015;20210401120000;340;4.4;57;0;0;18.7;10;1016.3
7015;20210402120000;10;7;57;0;0;10;1.9;1021.4
7015;20210403120000;20;6.2;54;0;0;9.1;0.3;1023.9
7015;20210404120000;310;2.6;67;0;0;7.4;1.7;1020.4
7015;20210405120000;340;10.6;62;1;1;4.6;-2.1;1010.3
7015;20210406120000;310;9.2;37;-0.1;-0.1;6.1;-7.5;1011.1
7015;20210407120000;300;8;43;0.2;0.2;7.5;-4.3;1017
7015;20210408120000;240;4.2;40;0;0;8.9;-4;1018.6
7015;20210409120000;240;5.7;44;0;0;13.6;1.6;1008.2
7015;20210410120000;60;4.9;85;6.5;6.5;7.8;5.4;1004.9
7015;20210411120000;360;8;62;1;11.6;6.7;-0.1;1010.4
7015;20210412120000;260;7.8;65;0.2;0.2;6.7;0.6;1023.3
7015;20210413120000;70;2.6;38;0;-0.1;10.3;-3.4;1027.4
7015;20210414120000;340;5.5;47;0;0;9;-1.7;1024.9
7015;20210415120000;10;3.5;53;0;0;8.3;-0.7;1024.8
7015;20210416120000;40;6.1;42;0;0;9.8;-2.5;1022.7
7015;20210417120000;10;5.5;39;0;0;11.8;-1.7;1020.3
7015;20210418120000;350;2.7;46;0;0;11.4;0.2;1017.9
7015;20210419120000;280;2;56;0;0;14.3;5.6;1014.7
7015;20210420120000;20;1.9;54;0.2;0.2;16;6.7;1011.9
7015;20210421120000;360;5.7;54;0;0;15.6;6.3;1013.2
7015;20210422120000;20;6.1;47;0;0;11.4;0.5;1020.7
7015;20210423120000;50;5.2;34;0;0;13.8;-1.8;1023.2
7015;20210424120000;50;7.3;45;0;0;14.1;2.3;1020.4
7015;20210425120000;40;7.4;51;0;0;10.9;1.1;1020.8
7015;20210426120000;40;6.2;40;0;0;12.9;-0.4;1012.8
7015;20210427120000;150;1.2;33;0;0;15.3;-0.9;1003.1
7015;20210428120000;20;4.4;35;0;0;16.7;1.1;997.2
7015;20210429120000;310;4.2;69;3;6.2;8.8;3.4;1004.4
7015;20210430120000;300;2.2;48;0;-0.1;11.8;1.1;1008.3
7015;20210501120000;250;2.6;48;0.2;0.2;12.5;1.8;1009.3
7015;20210502120000;260;4.4;55;-0.1;-0.1;10.2;1.6;1015
7015;20210503120000;220;7.5;40;0;-0.1;14.4;1;1012.6
7015;20210504120000;240;14.1;54;0.6;1;12.3;3.2;997.3
7015;20210505120000;280;5.1;45;-0.1;-0.1;12;0.4;1004.6
7015;20210506120000;200;4.8;58;0;1.6;9.9;2;999.6
7015;20210507120000;240;4.8;45;0.2;0.6;12.6;1;1012.2
7015;20210508120000;170;8;79;3.4;3.4;14.4;10.8;1003.8
7015;20210509120000;190;10;55;0.2;0.2;23.6;14;993.7
7015;20210510120000;190;8.3;57;8.3;9.7;17.9;9.3;1000.3
7015;20210511120000;220;1.7;47;0;0;18.7;7.2;1002.4
7015;20210512120000;170;5.8;49;0;2.6;16.3;5.6;1004.9
7015;20210513120000;210;3.1;81;1;1;11.5;8.4;1002.1
7015;20210514120000;270;3.2;64;-0.1;0.2;14.3;7.6;1002.3
7015;20210515120000;170;4.8;94;2.8;4.2;11.1;10.2;995.7
7015;20210516120000;220;5.4;69;0.6;2.2;13.7;8.1;995.3
7015;20210517120000;280;4.5;84;3.6;12.9;12.5;9.9;1000.8
7015;20210518120000;300;4.6;59;1.4;9.1;15.1;7.1;1008.5
7015;20210519120000;260;6.3;85;1.6;1.6;12.6;10.1;1010.6
7015;20210520120000;180;7;72;0;2.3;13.1;8.2;1013
7015;20210521120000;220;10.9;45;-0.1;-0.1;16;4.1;998.6
7015;20210522120000;230;9.5;88;4.6;5.2;10.9;9;1000.6
7015;20210523120000;200;6.9;49;-0.1;2.8;14.7;4.1;1008.5
7015;20210524120000;180;6.9;60;5.8;5.8;15.6;7.9;1000
7015;20210525120000;250;10.1;72;1.6;9;13.9;8.9;1009.9
7015;20210526120000;270;8.3;72;0;0;13.3;8.4;1008.4
7015;20210527120000;300;5.6;56;0;0.8;16.9;8.1;1014.9
7015;20210528120000;60;3.2;56;0;0;17.8;8.9;1017.7
7015;20210529120000;30;3.5;39;0;0;20.1;5.7;1020.1
7015;20210530120000;60;4.4;52;0.2;0.2;19.5;9.4;1020.2
7015;20210531120000;70;5.1;38;0;0;22.4;7.4;1015.3
7015;20210601120000;80;5.1;35;0;0;23.9;7.5;1009
7015;20210602120000;120;3.3;41;0;0;27.2;12.8;1007.2
7015;20210603120000;210;3.3;54;0;0;24.4;14.5;1014
7015;20210604120000;340;4.5;75;2.9;2.9;22.1;17.5;1014.5
7015;20210605120000;310;4.7;90;2;39.4;15;13.4;1018.4
7015;20210606120000;340;3.4;47;0;0;21.5;9.7;1019.1
7015;20210607120000;50;3.6;36;0;0;21.9;6.1;1018.1
7015;20210608120000;240;2;49;0;0;24.1;12.7;1017.6
7015;20210609120000;300;2.5;43;0;0;23.7;10.4;1017.3
7015;20210610120000;210;3.2;58;0;0;23.3;14.6;1016.6
7015;20210611120000;260;4.2;70;0.2;0.2;21.3;15.6;1015.7
7015;20210612120000;280;4.6;58;0;0;22.1;13.4;1017.3
7015;20210613120000;90;2.3;48;0;0;22.3;10.8;1022.3
7015;20210614120000;230;1.6;37;0;0;27;11.1;1014.9
7015;20210615120000;50;3.5;60;0;0;24.7;16.4;1014.9
7015;20210616120000;180;2.8;45;0;0;28.2;15.1;1006.9
7015;20210617120000;190;4.4;62;5.5;5.5;25.8;18;1005.6
7015;20210618120000;160;6.2;57;3.6;4.4;27.7;18.4;1004.7
7015;20210619120000;280;0.7;81;-0.1;2;17.6;14.3;1009.6
7015;20210620120000;220;3.7;61;-0.1;13;20.9;13.1;1003.5
7015;20210621120000;40;4.9;94;7.6;7.6;15.7;14.7;1004.2
7015;20210622120000;10;5.2;86;5.4;5.8;13.8;11.5;1011.4
7015;20210623120000;40;3.5;67;0.2;2;15.3;9.2;1016.7
7015;20210624120000;320;4.2;73;0.2;0.2;17.1;12.2;1016
7015;20210625120000;190;4.5;87;1.2;1.2;16.3;14.1;1012.7
7015;20210626120000;80;2.8;73;3.4;6.2;19.8;14.8;1013.1
7015;20210627120000;90;2.2;71;-0.1;-0.1;22.5;17;1008.2
7015;20210628120000;240;3.2;80;0.2;4.5;20.6;17;1009.1
7015;20210629120000;340;3.8;71;-0.1;0.2;21.7;16.2;1007
7015;20210630120000;320;4;92;6.5;12.9;15.7;14.4;1009.3
7015;20210701120000;300;5.8;54;0.2;2;19.2;9.7;1011.9
7015;20210702120000;240;1.7;54;0;0;22.5;12.7;1012.1
7015;20210703120000;230;3.6;67;-0.1;-0.1;21.9;15.5;1008.5
7015;20210704120000;200;1.3;90;15;15;17.2;15.5;1004.3
7015;20210705120000;260;1.2;70;1.2;5.1;19.2;13.6;1002.3
7015;20210706120000;200;8.2;64;0;1.4;18.5;11.6;999.8
7015;20210707120000;200;4.1;58;-0.1;1.2;20.4;11.9;1009.7
7015;20210708120000;250;4;65;0.2;0.2;20.7;13.9;1015.6
7015;20210709120000;220;4.3;69;0;3;19.1;13.3;1017
7015;20210710120000;130;2.5;89;4.6;4.6;16.5;14.7;1010.3
7015;20210711120000;190;1.3;61;0;6.3;20;12.2;1011.6
7015;20210712120000;240;2;85;0.6;0.6;19.1;16.5;1004.5
7015;20210713120000;340;6.2;81;0;0.2;19.9;16.5;1005.9
7015;20210714120000;320;7;93;0.2;0.4;16.1;15;1009.8
7015;20210715120000;330;9.4;69;0;-0.1;20.8;14.9;1012.9
7015;20210716120000;340;5.6;61;0.2;0.2;19.9;12.2;1019.3
7015;20210717120000;20;5.3;60;0;0;24;15.8;1021
7015;20210718120000;350;4.1;59;0;0;26.7;18;1018.9
7015;20210719120000;70;3.3;58;0;0;25.7;16.8;1015.9
7015;20210720120000;30;2.8;51;0;0;25.9;15;1015
7015;20210721120000;60;2.8;49;0;0;25.9;14.4;1017.5
7015;20210722120000;350;3.5;50;0;0;25.4;14.2;1016.9
7015;20210723120000;50;6;45;0;0;24.1;11.4;1010.2
7015;20210724120000;220;3.8;58;0;0;24.2;15.4;1002.6
7015;20210725120000;250;4.2;79;6.3;6.5;19.4;15.7;1001.8
7015;20210726120000;170;3;91;13.4;16;17.1;15.6;1005.5
7015;20210727120000;180;6.2;71;0;9.6;21;15.5;1005.5
7015;20210728120000;230;7.4;69;0.2;0.2;19;13.2;1005.6
7015;20210729120000;240;8.1;48;0;0.8;20.9;9.5;1007.3
7015;20210730120000;210;6.6;91;6.5;6.5;17.1;15.6;1001.4
7015;20210731120000;270;7.3;58;0;-0.1;21.1;12.5;1004.7
7015;20210801120000;270;7.1;55;1.8;1.8;21.7;12.3;1005.2
7015;20210802120000;310;1.5;58;10.1;10.1;19.7;11.2;1009.7
7015;20210803120000;30;2;64;2.6;5.6;18.5;11.6;1008
7015;20210804120000;100;3.5;57;0;0.2;21.5;12.6;1007.2
7015;20210805120000;190;3.9;54;0;-0.1;22.2;12.4;1002.1
7015;20210806120000;230;7.9;85;6.6;6.8;17.7;15.1;998.3
7015;20210807120000;180;7.4;65;0.6;1;19.8;13;994.2
7015;20210808120000;260;5.4;82;3.9;21.8;15.1;12;1004.4
7015;20210809120000;220;7;84;4.1;5.3;17.8;15.1;1009.8
7015;20210810120000;220;5.1;72;2;2.6;20;14.8;1011.1
7015;20210811120000;220;2.9;55;0.2;0.4;21.4;12;1014.5
7015;20210812120000;130;1.8;56;0;0;24.5;15.1;1014
7015;20210813120000;260;7.2;54;0;0;23;13.2;1017.6
7015;20210814120000;250;2.7;56;0;0;23.3;14;1015.7
7015;20210815120000;190;3.8;46;0;0;27.2;14.6;1007.8
7015;20210816120000;280;7.5;64;0.8;0.8;17.8;10.9;1010.4
7015;20210817120000;240;4.6;83;0.4;2;15.9;13;1014.1
7015;20210818120000;270;3.9;73;0.2;2.6;19.3;14.3;1012.1
7015;20210819120000;240;5.2;70;-0.1;0.2;17.8;12.3;1010.1
7015;20210820120000;250;4.7;57;-0.1;-0.1;22.2;13.3;1011.9
7015;20210821120000;160;2.5;55;0;0;24.6;15;1010.9
7015;20210822120000;270;5.7;76;3;6.9;20;15.6;1012.4
7015;20210823120000;10;4.6;71;0.4;4.2;19.9;14.5;1019.4
7015;20210824120000;60;7.6;50;0;0;21.5;10.6;1021.5
7015;20210825120000;30;4.8;48;0;0;21.8;10.3;1017.4
7015;20210826120000;340;6.1;65;1.2;1.2;17.6;10.9;1013.2
7015;20210827120000;350;5.2;57;0.4;0.4;19.9;11.1;1015
7015;20210828120000;340;5.7;76;1;1;18.1;13.8;1016.7
7015;20210829120000;10;6.1;69;1.4;1.4;17.9;12.1;1016.6
7015;20210830120000;350;5;76;0;0.2;19.6;15.3;1016.9
7015;20210831120000;30;4.3;65;0;-0.1;20.4;13.6;1021.1
7015;20210901120000;30;4.3;62;0;0;18.8;11.4;1023.4
7015;20210902120000;50;5.3;60;0;0;20.1;12.1;1020.1
7015;20210903120000;40;5.1;52;0;0;23.8;13.3;1013.9
7015;20210904120000;40;4.2;74;0;0;20.2;15.4;1011.8
7015;20210905120000;100;2.7;47;0;0;26.2;14;1014.5
7015;20210906120000;80;1.8;44;0;0;26.4;13.2;1018.4
7015;20210907120000;100;3.1;49;0;0;26.9;15.3;1016.5
7015;20210908120000;90;5.3;41;0;0;27.2;12.8;1008
7015;20210909120000;190;4.3;59;0.4;0.4;25.9;17.3;1005
7015;20210910120000;230;4.2;71;0;6.1;22.2;16.7;1007.6
7015;20210911120000;280;4.2;84;0.8;1;18.3;15.5;1012.7
7015;20210912120000;310;2.9;54;0;-0.1;21.2;11.5;1013.3
7015;20210913120000;50;5.6;66;0;0;20.6;14;1012
7015;20210914120000;170;3.3;72;-0.1;-0.1;21.7;16.4;1006.5
7015;20210915120000;320;4.9;72;0.2;0.8;20;14.8;1007.2
7015;20210916120000;260;1.8;56;0;0;21.7;12.5;1013
7015;20210917120000;160;2.1;57;0.2;0.2;21.9;13;1010.5
7015;20210918120000;120;3.5;51;0.2;0.2;23;12.3;1010.1
7015;20210919120000;40;2.2;57;0;0;22.1;13.2;1008.5
7015;20210920120000;10;3.4;84;17.7;17.7;18.5;15.7;1014.8
7015;20210921120000;40;2.7;50;0;0;18.1;7.5;1025
7015;20210922120000;160;1.5;51;0.2;0.2;19.1;8.7;1023.2
7015;20210923120000;250;7.1;60;0;0;20.4;12.4;1015
7015;20210924120000;220;5.6;84;0.6;0.6;18.4;15.6;1012
7015;20210925120000;190;2.3;62;0.2;0.2;20.9;13.3;1010.1
